col0,col1,col2,col3,col4,col5,col6,col7
V* NR Ori,J2000.0,Orion,3028,16.8,29.941,1.8177,550.1458
V* V869 Ori,J2000.0,Orion,3535,15.582,17.554,2.4808,403.0958
V* V577 Ori,J2000.0,Orion,3775,14.441,16.749,2.7189,367.7958
V* V2454 Ori,J2000.0,Orion,3334,17.5,21.096,2.5948,385.3862
V* V2632 Ori,J2000.0,Orion,3353,16.914,10.927,2.6379,379.0894
V* V2651 Ori,J2000.0,Orion,3182,17.931,23.763,2.7672,361.3761
V* V1962 Ori,J2000.0,Orion,3332,20.3,74.713,2.5116,398.1526
V* V2660 Ori,J2000.0,Orion,3034,18.797,17.559,3.0724,325.4785
V* V2627 Ori,J2000.0,Orion,4518,13.128,33.956,2.7247,367.0129
V* V1560 Ori,J2000.0,Orion,4381,18.949,26.869,2.4287,411.7429
