col0,col1,col2,col3,col4
Friedberg–Hanau railway,railway line,140,Friedberg station,1435 mm track gauge
Eindhoven–Weert railway,railway line,140,Eindhoven Central railway station,1435 mm track gauge
Breda–Rotterdam railway,railway line,140,Breda railway station,1435 mm track gauge
Breda–Eindhoven railway,railway line,140,Breda railway station,1435 mm track gauge
Arnhem–Nijmegen railway,railway line,140,Arnhem Centraal railway station,1435 mm track gauge
Arnhem–Leeuwarden railway,railway line,140,Arnhem Centraal railway station,1435 mm track gauge
Amsterdam–Zutphen railway,railway line,140,Amsterdam Centraal,1435 mm track gauge
Amsterdam–Arnhem railway,railway line,140,Amsterdam Centraal,1435 mm track gauge
Culoz–Modane railway,railway line,150,Culoz,1435 mm track gauge
Hanoverian Southern Railway,railway line,160,Hanover Central Station,1435 mm track gauge
Nuremberg–Bamberg railway,railway line,160,Nuremberg Central Station,1435 mm track gauge
Berlin–Wrocław railway,railway line,160,Wrocław Główny,1435 mm track gauge
Main–Spessart railway,railway line,160,Hanau Central Station,1435 mm track gauge
Main–Weser Railway,railway line,160,Kassel Central Station,1435 mm track gauge
West Rhine Railway,railway line,160,Cologne Central Station,1435 mm track gauge
