col0,col1,col2,col3
"Balloch Castle,earthwork,Loch Lomond Park",earthworks,United Kingdom,West Dunbartonshire
Ntusi earthworks,earthworks,Uganda,Sembabule District
Fort Davis,earthworks,United States of America,"Washington, D.C."
Fort Dupont,earthworks,United States of America,"Washington, D.C."
Fort Chaplin,earthworks,United States of America,"Washington, D.C."
Fort Marcy,earthworks,United States of America,Fairfax County
"Calamine mining remains, south of Glovers Field",earthworks,United Kingdom,Shipham
Dimmock Line,earthworks,United States of America,Virginia
"Heugh, homestead moat and earthworks 500m SSE of",earthworks,United Kingdom,Aberdeenshire
Erdbauten des Ludwig-Donau-Main-Kanals,earthworks,Germany,Essing
Earthworks of the Ludwig-Danube-Main Canal,earthworks,Germany,Neumarkt in der Oberpfalz
Erdbauten in Schwarzenbruck,earthworks,Germany,Schwarzenbruck
Erdbauten des Ludwig-Donau-Main-Kanals,earthworks,Germany,Eggolsheim
