col0,col1,col2,col3
Brussels-Luxembourg railway station,SNCB/NMBS,Ixelles,Gustave Saintenoy
Oxford Circus tube station,Transport for London,City of Westminster,Leslie Green
Milano Porta Venezia railway halt,Trenord,Milan,Angelo Mangiarotti
Berlin-Friedrichstraße railway station,DB Station&Service,Mitte,Johannes Vollmer
Hamburg-Harburg station,DB Station&Service,Harburg,Hubert Stier
Barendrecht railway station,Nederlandse Spoorwegen,Barendrecht,Karel Hendrik van Brederode
Invalides,SNCF,Paris,Juste Lisch
Hong Kong West Kowloon railway station,MTR Corporation Limited,Yau Tsim Mong District,Aedas
Brussels Congress railway station,SNCB/NMBS,Brussels,Maxime Brunfaut
Leicester Square tube station,Transport for London,City of Westminster,Charles Holden
Knightsbridge tube station,Transport for London,Royal Borough of Kensington and Chelsea,Leslie Green
Leicester Square tube station,Transport for London,City of Westminster,Leslie Green
