col0,col1,col2,col3,col4
Jerry Jumbeaux Jr.,Zootopia,blue,Jerry,restaurateur
Badger Doctor,Zootopia,amber,Madge,advisor
Gideon Grey,Zootopia,blue,Gideon,pastry chef
Benjamin Clawhauser,Zootopia,amber,Benjamin,dispatcher
Judy Hopps,Zootopia,purple,Judy,police officer
Benjamin Clawhauser,Zootopia,amber,Benjamin,police officer
Nick Wilde,Zootopia,green,Nicholas,police officer
Peter Moosebridge,Zootopia,green,Peter,news presenter
Fabienne Growley,Zootopia,blue,Fabienne,news presenter
Mr. Manchas,Zootopia,green,Renato,chauffeur / chauffeuse
