col0,col1,col2,col3,col4,col5,col6
Wilson Saga,Norway,6489,Wilson Ship Management,4200,Bergen,1998-01-01
Wilson Reef,Malta,6258,Wilson Ship Management,3883,Valletta,1975-01-01
Wilson Brake,Malta,3710,Wilson Ship Management,2446,Valletta,1997-01-01
Wilson Borg,Malta,3720,Wilson Ship Management,2446,Valletta,1994-01-01
Wilson Blyth,Malta,3713,Wilson Ship Management,2446,Valletta,1995-01-01
Wilson Narvik,Malta,8355,Wilson Ship Management,6118,Valletta,2011-01-01
Wilson Nantes,Malta,8339,Wilson Ship Management,6118,Valletta,2011-01-01
Wilson North,Malta,8334,Wilson Ship Management,6118,Valletta,2010-01-01
Wilson Leith,Malta,3695,Wilson Ship Management,2446,Valletta,1997-01-01
Wilson Leer,Malta,3695,Wilson Ship Management,2446,Valletta,1996-01-01
Wilson Grip,Malta,3680,Wilson Ship Management,2446,Valletta,1996-01-01
Wilson Heron,Malta,4228,Wilson Ship Management,2901,Valletta,1994-01-01
Hagland Chief,Norway,4450,Hagland Shipping,2984,Haugesund,2012-01-01
