col0,col1,col2,col3,col4
Cedar Breaks National Monument,International Dark Sky Park,Cedar Breaks National Monument Visitor Center,United States of America,National Park System unit
Walnut Canyon National Monument,place listed on the National Register of Historic Places,Walnut Canyon Visitor Center,United States of America,historic district
Cabrillo National Monument,place listed on the National Register of Historic Places,Cabrillo Visitor Center,United States of America,historic district
Natural Bridges National Monument,International Dark Sky Park,Natural Bridges Visitor Center,United States of America,National Monument of the United States
Walnut Canyon National Monument,place listed on the National Register of Historic Places,Walnut Canyon Visitor Center,United States of America,National Monument of the United States
Tonto National Monument,International Dark Sky Park,Tonto National Monument Visitor Center,United States of America,National Monument of the United States
Lava Beds National Monument,place listed on the National Register of Historic Places,Lava Beds Visitor Center,United States of America,National Monument of the United States
Fort Matanzas National Monument,place listed on the National Register of Historic Places,Fort Matanzas National Monument Headquarters and Visitor Center,United States of America,National Monument of the United States
Dinosaur National Monument,International Dark Sky Park,Quarry Visitor Center,United States of America,National Monument of the United States
Cabrillo National Monument,place listed on the National Register of Historic Places,Cabrillo Visitor Center,United States of America,National Monument of the United States
Russell Cave National Monument,place listed on the National Register of Historic Places,Gilbert H. Grosvenor Visitor Center,United States of America,National Monument of the United States
Wupatki National Monument,place listed on the National Register of Historic Places,Wupatki Visitor Center,United States of America,National Monument of the United States
Yucca House National Monument,place listed on the National Register of Historic Places,Mesa Verde Visitor and Research Center,United States of America,National Monument of the United States
Cedar Breaks National Monument,International Dark Sky Park,Cedar Breaks National Monument Visitor Center,United States of America,National Monument of the United States
