col0,col1,col2,col3,col4,col5
zinc-75,74.932840246,isotope of zinc,zinc,30,644437.275
zinc-74,73.929407262,isotope of zinc,zinc,30,639563.796
zinc-73,72.929582582,isotope of zinc,zinc,30,631329.185
zinc-72,71.926842807,isotope of zinc,zinc,30,625809.96
zinc-71,70.92771958,isotope of zinc,zinc,30,616921.911
zinc-69,68.926550418,isotope of zinc,zinc,30,601868.301
zinc-65,64.929,isotope of zinc,zinc,30,567077.225
zinc-63,62.933211167,isotope of zinc,zinc,30,547235.955
zinc-62,61.934333477,isotope of zinc,zinc,30,538119.266
zinc-61,60.93950696,isotope of zinc,zinc,30,525228.849
zinc-60,59.94184145,isotope of zinc,zinc,30,514983
