col0,col1,col2,col3
Sawyerville,monthly data interval,1981-01-01,Quebec
St Zephirin,monthly data interval,1994-01-01,Quebec
St Zacharie,monthly data interval,1994-01-01,Quebec
St Wenceslas,monthly data interval,2018-01-01,Quebec
Ste Victoire,monthly data interval,1960-01-01,Quebec
St Valerien,monthly data interval,1994-01-01,Quebec
St Theophile,monthly data interval,2017-01-01,Quebec
St Sylvestre,monthly data interval,1964-01-01,Quebec
Ste Sophie,monthly data interval,1985-01-01,Quebec
St Severin,monthly data interval,2018-01-01,Quebec
St Sebastien CDA FE,monthly data interval,1962-01-01,Quebec
