col0,col1,col2,col3,col4
Nantucket,Eastern Time Zone,Nantucket,United States of America,13
Sweetwater,Pacific Time Zone,Lapwai Valley,United States of America,334
Elberta,Mountain Time Zone,Goshen Valley,United States of America,1433
San Lucas,UTC−08:00,Salinas Valley,United States of America,125
Hanapepe,UTC−10:00,Kauai,United States of America,28
Hanalei,Hawaii–Aleutian Time Zone,Kauai,United States of America,0
Anahola,Hawaii–Aleutian Time Zone,Kauai,United States of America,9
Vashon,Pacific Time Zone,Vashon Island,United States of America,381
Duck Key,UTC−05:00,Middle Keys,United States of America,1
St. Simons,UTC−05:00,Sea Islands,United States of America,3
Taylorsville,UTC−08:00,Indian Valley,United States of America,1081
Metlakatla,Alaska Time Zone,Annette Island,United States of America,1
Mililani,Hawaii–Aleutian Time Zone,Oahu,United States of America,191
Stock Island,Eastern Time Zone,Stock Island,United States of America,1
