col0,col1,col2,col3
1911 European Rowing Championships,1910 European Rowing Championships,rowing,International Rowing Federation
1906 European Rowing Championships,1905 European Rowing Championships,rowing,International Rowing Federation
1900 European Rowing Championships,1899 European Rowing Championships,rowing,International Rowing Federation
1896 European Rowing Championships,1895 European Rowing Championships,rowing,International Rowing Federation
1969 European Rowing Championships,1968 European Rowing Championships,rowing,International Rowing Federation
1968 European Rowing Championships,1967 European Rowing Championships,rowing,International Rowing Federation
1967 European Rowing Championships,1966 European Rowing Championships,rowing,International Rowing Federation
1961 European Rowing Championships,1960 European Rowing Championships,rowing,International Rowing Federation
1960 European Rowing Championships,1959 European Rowing Championships,rowing,International Rowing Federation
1953 European Rowing Championships,1951 European Rowing Championships,rowing,International Rowing Federation
1933 European Rowing Championships,1932 European Rowing Championships,rowing,International Rowing Federation
1931 European Rowing Championships,1930 European Rowing Championships,rowing,International Rowing Federation
1925 European Rowing Championships,1924 European Rowing Championships,rowing,International Rowing Federation
