col0,col1,col2,col3
Sioux County,Harrison,1877-01-01,"National Register of Historic Places listings in Sioux County, Nebraska"
Valley County,Ord,1871-01-01,"National Register of Historic Places listings in Valley County, Nebraska"
Nuckolls County,Nelson,1860-01-01,"National Register of Historic Places listings in Nuckolls County, Nebraska"
Kearney County,Minden,1860-01-01,"National Register of Historic Places listings in Kearney County, Nebraska"
Holt County,O'Neill,1876-01-01,"National Register of Historic Places listings in Holt County, Nebraska"
Franklin County,Franklin,1871-01-01,"National Register of Historic Places listings in Franklin County, Nebraska"
Clay County,Clay Center,1871-01-01,"National Register of Historic Places listings in Clay County, Nebraska"
Chase County,Imperial,1886-01-01,"National Register of Historic Places listings in Chase County, Nebraska"
Seward County,Seward,1867-01-01,"National Register of Historic Places listings in Seward County, Nebraska"
Saunders County,Wahoo,1856-01-01,"National Register of Historic Places listings in Saunders County, Nebraska"
Red Willow County,McCook,1873-01-01,"National Register of Historic Places listings in Red Willow County, Nebraska"
Keith County,Ogallala,1873-01-01,"National Register of Historic Places listings in Keith County, Nebraska"
Custer County,Broken Bow,1877-01-01,"National Register of Historic Places listings in Custer County, Nebraska"
