col0,col1,col2,col3,col4,col5
Soyuz TMA-4,Soyuz-TMA,rocket launch,human spaceflight,Soyuz TMA-5,2004-10-24
Soyuz TMA-8,Soyuz-TMA,rocket launch,human spaceflight,Soyuz TMA-9,2006-09-29
Soyuz TMA-7,Soyuz-TMA,rocket launch,human spaceflight,Soyuz TMA-8,2006-04-08
Soyuz TMA-18,Soyuz-TMA,rocket launch,human spaceflight,Soyuz TMA-19,2010-09-25
Soyuz TMA-13,Soyuz-TMA,rocket launch,human spaceflight,Soyuz TMA-14,2009-04-08
Soyuz TMA-17,Soyuz-TMA,epoch,human spaceflight,Soyuz TMA-18,2010-06-02
Soyuz TMA-15,Soyuz-TMA,rocket launch,human spaceflight,Soyuz TMA-16,2009-12-01
Soyuz TMA-10,Soyuz-TMA,rocket launch,human spaceflight,Soyuz TMA-11,2007-04-07
Soyuz TMA-8,Soyuz-TMA,rocket launch,spaceflight,Soyuz TMA-9,2006-09-29
Soyuz TMA-2,Soyuz-TMA,docking and berthing of spacecraft,Soyuz-TMA,Soyuz TMA-3,2003-10-28
