col0,col1,col2,col3
1995 Masters Tournament,United States of America,1996 Masters Tournament,Masters Tournament
1994 Masters Tournament,United States of America,1995 Masters Tournament,Masters Tournament
1991 Masters Tournament,United States of America,1992 Masters Tournament,Masters Tournament
1990 Masters Tournament,United States of America,1991 Masters Tournament,Masters Tournament
1989 Masters Tournament,United States of America,1990 Masters Tournament,Masters Tournament
1988 Masters Tournament,United States of America,1989 Masters Tournament,Masters Tournament
1987 Masters Tournament,United States of America,1988 Masters Tournament,Masters Tournament
1986 Masters Tournament,United States of America,1987 Masters Tournament,Masters Tournament
1985 Masters Tournament,United States of America,1986 Masters Tournament,Masters Tournament
1984 Masters Tournament,United States of America,1985 Masters Tournament,Masters Tournament
1983 Masters Tournament,United States of America,1984 Masters Tournament,Masters Tournament
1982 Masters Tournament,United States of America,1983 Masters Tournament,Masters Tournament
1981 Masters Tournament,United States of America,1982 Masters Tournament,Masters Tournament
1980 Masters Tournament,United States of America,1981 Masters Tournament,Masters Tournament
