col0,col1,col2,col3,col4,col5,col6
Cobourg,Hamilton,173,Eastern Time Zone,1798-01-01,lower-tier municipality,22.37
Arnprior,Ottawa,74.2,Eastern Time Zone,1851-01-01,lower-tier municipality,13.07
Whitchurch–Stouffville,Markham,239,Eastern Time Zone,1792-01-01,lower-tier municipality,206.41
Niagara-on-the-Lake,St. Catharines,82,Eastern Time Zone,1781-01-01,lower-tier municipality,132.83
Amherstburg,LaSalle,181,UTC−05:00,1878-01-01,lower-tier municipality,71.66
Niagara Falls,St. Catharines,173,Eastern Time Zone,1903-06-12,lower-tier municipality,209.71
Mississauga,Toronto,156,Eastern Time Zone,1968-01-01,lower-tier municipality,292400000
Vaughan,Toronto,180,Eastern Time Zone,1792-01-01,lower-tier municipality,273.56
Mississauga,Toronto,156,Eastern Time Zone,1968-01-01,big city,292400000
Vaughan,Toronto,180,Eastern Time Zone,1792-01-01,big city,273.56
Niagara Falls,St. Catharines,173,Eastern Time Zone,1903-06-12,border town,209.71
Whitchurch–Stouffville,Markham,239,Eastern Time Zone,1792-01-01,municipality,206.41
Cobourg,Hamilton,173,Eastern Time Zone,1798-01-01,town,22.37
Arnprior,Ottawa,74.2,Eastern Time Zone,1851-01-01,town,13.07
Niagara-on-the-Lake,St. Catharines,82,Eastern Time Zone,1781-01-01,town,132.83
