col0,col1,col2,col3,col4,col5
Azul,137,55728,city of Argentina,UTC−03:00,Azul Partido
Mar del Plata,15,860000,city of Argentina,UTC−03:00,General Pueyrredón
Choele Choel,118,10146,city of Argentina,UTC−03:00,Avellaneda Department
Mina Clavero,915,8487,city of Argentina,UTC−03:00,Departamento san Alberto
La Falda,952,16335,city of Argentina,UTC−03:00,Punilla Department
Santa Fe,25,405683,city of Argentina,UTC−03:00,La Capital Department
San Juan,640,471389,city of Argentina,UTC−03:00,Capital Department
La Tablada,11,102542,locality,UTC−03:00,La Matanza Partido
"Ciudad Madero, Buenos Aires",6,132905,locality,UTC−03:00,La Matanza Partido
Ciudad Evita,15,92957,locality,UTC−03:00,La Matanza Partido
Isidro Casanova,14,190696,locality,UTC−03:00,La Matanza Partido
Lomas del Mirador,22,71479,locality,UTC−03:00,La Matanza Partido
