col0,col1,col2,col3
Koygolo,municipality of Niger,Niger,Boboye Department
Kouré,municipality of Niger,Niger,Kollo Department
Takanamat,municipality of Niger,Niger,Tahoua Department
Albarkaram,municipality of Niger,Niger,Damagaram Takaya Department
Dan-Issa,municipality of Niger,Niger,Madarounfa Department
Dogo,municipality of Niger,Niger,Mirriah Department
Bosso,municipality of Niger,Niger,Bosso Department
Téra,municipality of Niger,Niger,Téra Department
Bitinkodji,municipality of Niger,Niger,Kollo Department
Tahoua,municipality of Niger,Niger,Tahoua Department
Birni N'Gaouré,municipality of Niger,Niger,Boboye Department
