col0,col1,col2,col3,col4
Wiener Neustadt,Austria,"Breitenau, Lower Austria",Lower Austria,statutory city of Austria
Indianapolis,United States of America,Shelby County,Marion County,county seat
Neuf-Brisach,France,Volgelsheim,Haut-Rhin,fortification
Hemel Hempstead,United Kingdom,Luton,Dacorum,town
Wiener Neustadt,Austria,"Breitenau, Lower Austria",Lower Austria,city
Indianapolis,United States of America,Marion County,Marion County,state or insular area capital in the United States
Milton Keynes,United Kingdom,Deanshanger,Milton Keynes,big city
Indianapolis,United States of America,Marion County,Marion County,big city
Milton Keynes,United Kingdom,Deanshanger,Milton Keynes,civil parish
Indianapolis,United States of America,Marion County,Marion County,city of the United States
Milton Keynes,United Kingdom,Deanshanger,Milton Keynes,planned community
Indianapolis,United States of America,Marion County,Marion County,county seat
