col0,col1,col2,col3
Europe of Freedom and Democracy,Europe of Freedom and Democracy Group,2009-07-01,2014-06-30
European Democratic Union,European Democratic Union Group,1965-01-21,1973-01-16
Union for Europe,Group Union for Europe,1995-07-06,1999-07-20
Rainbow Group,Rainbow Group in the European Parliament,1989-07-25,1994-07-18
Independents for a Europe of Nations,Group of Independents for a Europe of Nations,1996-12-20,1999-07-20
European United Left,Confederal Group of the European United Left[,1994-07-19,1995-01-06
European United Left,Group for the European United Left,1989-07-25,1993-01-11
European Progressive Democrats,Group of European Progressive Democrats,1973-01-16,1984-07-24
European Conservatives,European Conservative Group,1973-01-16,1979-07-17
Rainbow Group,"Rainbow Group: Federation of the Green Alternative European Links, Agalev-Ecolo, the Danish People's Movement against Membership of the European Community, and the European Free Alliance, in the European Parliament[",1984-07-24,1989-07-24
Europe of Nations,Europe of Nations Group (Coordination Group),1994-07-19,1996-11-10
