col0,col1,col2,col3,col4,col5
Vista parcial da cidade. São Paulo/SP,Werner Haberkorn Collection,6,Edifício Urupês,Museu Paulista,8.1
Vista parcial do Vale do Anhangabaú. São Paulo/SP,Werner Haberkorn Collection,6,Level crossing at Vale do Anhangabaú,Museu Paulista,8.1
Vista parcial da cidade. São Paulo/SP,Werner Haberkorn Collection,6,Palácio Anchieta,Museu Paulista,8.1
Vista parcial do Vale do Anhangabaú. São Paulo/SP,Werner Haberkorn Collection,6,Praça Pedro Lessa,Museu Paulista,8.1
Vista parcial do bairro da Consolação. São Paulo/SP,Werner Haberkorn Collection,6,Institute of Hygiene of São Paulo,Museu Paulista,8.1
Vista parcial do Vale do Anhangabaú. São Paulo/SP,Werner Haberkorn Collection,6,Palacetes Prates,Museu Paulista,8.1
Vista aérea do centro. São Paulo/SP,Museu Paulista collection,6.5,Church and Convent of Our Lady of Light,Museu Paulista,8.1
Vista parcial do Vale do Anhangabaú. São Paulo/SP,Museu Paulista collection,6,Viadutos Building,Museu Paulista,8.1
Vista parcial da cidade. São Paulo/SP,Museu Paulista collection,6,Viadutos Building,Museu Paulista,8.1
Vista parcial do Vale do Anhangabaú. São Paulo/SP,Werner Haberkorn Collection,6,Viadutos Building,Museu Paulista,8.1
Vista parcial da cidade. São Paulo/SP,Werner Haberkorn Collection,6,Viadutos Building,Museu Paulista,8.1
Vista parcial do Vale do Anhangabaú. São Paulo/SP,Werner Haberkorn Collection,6,Planalto Building,Museu Paulista,8.1
Vista aérea do centro. São Paulo/SP,Museu Paulista collection,6.5,Dom Pedro II Park,Museu Paulista,8.1
Vista parcial do Vale do Anhangabaú. São Paulo/SP,Werner Haberkorn Collection,6,Post Office Palace,Museu Paulista,8.1
Vista aérea do centro. São Paulo/SP,Museu Paulista collection,6.5,Palácio da Justiça (São Paulo),Museu Paulista,8.1
