col0,col1,col2,col3,col4,col5
Fiona Volpe,Thunderball,Fiona,female,Volpe,Bond girl
Camille Montes,Quantum of Solace,Camille,female,Montes,Bond girl
Sylvia Trench,Dr. No,Sylvia,female,Trench,Bond girl
Tatiana Romanova,From Russia with Love,Tatiana,female,Romanova,Bond girl
Fiona Volpe,Thunderball,Fiona,female,Volpe,henchperson
Red Grant,From Russia with Love,Donald,male,Grant,henchperson
James Bond,Skyfall,James,male,Bond,antihero
Paula Caplan,Thunderball,Paula,female,Caplan,Bond girl
Stacey Sutton,A View to a Kill,Stacey,female,Sutton,Bond girl
Tilly Masterson,Goldfinger,Tilly,female,Masterson,Bond girl
Jill Masterson,Goldfinger,Jill,female,Masterson,Bond girl
Paris Carver,Tomorrow Never Dies,Paris,female,Carver,Bond girl
Tiffany Case,Diamonds Are Forever,Tiffany,female,Case,Bond girl
Ruby Bartlett,On Her Majesty's Secret Service,Ruby,female,Bartlett,Bond girl
