col0,col1,col2,col3
G4,G4 Media,2002-04-24,United States of America
The Weather Channel,Entertainment Studios,1982-05-02,United States of America
W,UKTV,2008-01-01,United States of America
IFC,AMC Networks,1994-01-01,United States of America
AMC,AMC Networks,1984-01-01,United States of America
TechTV,Vulcan Inc.,1998-05-11,United States of America
BBC America,BBC Worldwide,1998-01-01,United States of America
Paramount Network,ViacomCBS Domestic Media Networks,2018-01-01,United States of America
Nickelodeon Games and Sports for Kids,ViacomCBS Domestic Media Networks,1998-01-01,United States of America
TeenNick,ViacomCBS Domestic Media Networks,2002-01-01,United States of America
FX,ViacomCBS Domestic Media Networks,1994-01-01,United States of America
Tr3s,ViacomCBS Domestic Media Networks,2006-01-01,United States of America
