col0,col1,col2,col3,col4,col5
Sutherland,Caithness,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Highland,historic county of the United Kingdom
Banffshire,Inverness-shire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Scotland,historic county of the United Kingdom
Lanarkshire,Ayrshire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Scotland,historic county of the United Kingdom
Kincardineshire,Angus,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Scotland,historic county of the United Kingdom
Sutherland,Caithness,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Highland,Scottish district
Berwickshire,Northumberland,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Scottish Borders,Scottish district
West Lothian,South Lanarkshire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Scotland,Scottish council area
Sutherland,Caithness,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Highland,registration county
Banffshire,Inverness-shire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Scotland,registration county
Berwickshire,Northumberland,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Scottish Borders,registration county
Lanarkshire,Ayrshire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Scotland,registration county
Kincardineshire,Angus,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Scotland,registration county
West Lothian,South Lanarkshire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,Scotland,registration county
