col0,col1,col2,col3
GoggleWorks,2006-01-01,place listed on the National Register of Historic Places,nonprofit organization
Polish Home Hall,1905-01-01,place listed on the National Register of Historic Places,construction
Saint Ignatios Monastery,1526-01-01,protected building in Greece,construction
Refreshment Pavilion,1920-01-01,place listed on the National Register of Historic Places,construction
Saint Ignatios Monastery,1526-01-01,protected building in Greece,monastery (built complex)
Petrovsky Passage,1906-01-01,cultural heritage site in Russia,construction
Oreshek fortress,1323-01-01,cultural heritage site in Russia,tourist attraction
Petrovsky Passage,1906-01-01,cultural heritage site in Russia,department store
Oreshek fortress,1323-01-01,cultural heritage site in Russia,fortress
Arkansas Center for Space and Planetary Sciences,2000-01-01,place listed on the National Register of Historic Places,construction
