col0,col1,col2,col3,col4,col5
"De Cornwerdermolen, Cornwerd",polder windmill,Netherlands,Súdwest-Fryslân,Rijksmonument,Cornwerd
Lonjé Molen,polder windmill,Netherlands,Súdwest-Fryslân,Rijksmonument,Bolsward
Nederwaard windmill No.2,polder windmill,Netherlands,Molenwaard,Rijksmonument,Kinderdijk
De Reiger,polder windmill,Netherlands,Weststellingwerf,Rijksmonument,Nijetrijne
Molen P,polder windmill,Netherlands,Schagen,Rijksmonument,Oudesluis
"De Vlieger, Voorburg",polder windmill,Netherlands,Leidschendam-Voorburg,Rijksmonument,Voorburg
"De Mearmin, Dokkum",polder windmill,Netherlands,Dongeradeel,Rijksmonument,Dokkum
"De Kleilânsmole, Marrum",polder windmill,Netherlands,Ferwerderadiel,Rijksmonument,Marrum
"De Westermolen, Nieuwe Niedorp",polder windmill,Netherlands,Hollands Kroon,Rijksmonument,Nieuwe Niedorp
Nederwaard windmill No.7,polder windmill,Netherlands,Molenwaard,Rijksmonument,Kinderdijk
Dijkmolen,polder windmill,Netherlands,Midden-Delfland,Rijksmonument,Maasland
