col0,col1,col2,col3,col4
Washington Union Station,"Washington, D.C.",United States Department of Transportation,1908-01-01,America/New_York
Shanghai railway station,Jing'an District,"China State Railway Group Co.,Ltd.",1987-01-01,China Standard Time
Turku Central railway station,Turku,Finnish Transport Infrastructure Agency,1876-01-01,Eastern European Summer Time
Washington Union Station,"Washington, D.C.",United States Department of Transportation,1908-01-01,Eastern Time Zone
Wiesbaden Central Station,Südost,Deutsche Bahn,1906-01-01,Central European Summer Time
Bernburg Hauptbahnhof,Bernburg,Deutsche Bahn,1846-09-10,Central European Summer Time
Stendal Hauptbahnhof,Stendal,Deutsche Bahn,1871-01-01,Central European Summer Time
Görlitz station,Görlitz,Deutsche Bahn,1847-01-01,Central European Summer Time
Hamm,Hamm,Deutsche Bahn,1847-01-01,Central European Summer Time
Krefeld Central Station,Krefeld,Deutsche Bahn,1907-01-01,Central European Summer Time
Münster Central Station,Münster,Deutsche Bahn,1890-10-01,Central European Summer Time
Dresden Central Station,Dresden,Deutsche Bahn,1898-04-23,Central European Summer Time
Mainz Central Station,Mainz,Deutsche Bahn,1884-01-01,Central European Summer Time
