col0,col1,col2,col3,col4
naphthalene,80,128.063,hydrogen,flammable solid
indene,-2,116.063,carbon,Class IIIA combustible liquid
cholanthrene,173,254.11,carbon,polycyclic aromatic hydrocarbons
triphenylene,197,228.094,carbon,polycyclic aromatic hydrocarbons
benz[a]anthracene,158,228.094,carbon,polycyclic aromatic hydrocarbons
ovalene,473,581.211311,carbon,polycyclic aromatic hydrocarbons
Tetraphenylene,233.5,304.38,carbon,polycyclic aromatic hydrocarbons
anthracene,216,178.078,carbon,polycyclic aromatic hydrocarbons
phenanthrene,99,178.078,carbon,polycyclic aromatic hydrocarbons
indene,-2,116.063,carbon,polycyclic aromatic hydrocarbons
fluorene,115,166.078,carbon,polycyclic aromatic hydrocarbons
pyrene,150,202.078,carbon,polycyclic aromatic hydrocarbons
acenaphthene,93.4,154.078,carbon,polycyclic aromatic hydrocarbons
