col0,col1,col2,col3,col4,col5
Seven Seas,3.8,luxury yacht,2658,14.2,Oceanco
Azzam,4.3,luxury yacht,13136,20.8,Lürssen
Venus,3.1,luxury yacht,1876,11.8,Feadship
Ecstasea,3.8,luxury yacht,2107,11.85,Feadship
Skat,3.7,luxury yacht,1998,13.5,Lürssen
Maltese Falcon,6.07,luxury yacht,1110,12.47,Perini Navi
Le Grand Bleu,5.05,luxury yacht,5556,17.1,Bremer Vulkan
Dubai,5,luxury yacht,12488,22.4,Blohm + Voss
Al Raya,3.2,luxury yacht,5148,16,Lürssen
Christina O,4.24,luxury yacht,1802,10.97,Canadian Vickers
Eclipse,5.8,luxury yacht,13564,22,Blohm + Voss
A,5.15,luxury yacht,5959,18.87,Blohm + Voss
