col0,col1,col2,col3,col4
Earlwood Aboriginal art site,rock art,Australia,Heritage Act - State Heritage Register,Canterbury-Bankstown Council
Valmayor VIII,rock art,Spain,Bien de Interés Cultural,Mequinenza
Valmayor VI,rock art,Spain,Bien de Interés Cultural,Mequinenza
Valmayor IX,rock art,Spain,Bien de Interés Cultural,Mequinenza
Valmayor I,rock art,Spain,Bien de Interés Cultural,Mequinenza
Mas de Fayonet I,rock art,Spain,Bien de Interés Cultural,Mequinenza
Vallbufandes II,rock art,Spain,Bien de Interés Cultural,Mequinenza
Rock Paintings,rock art,Namibia,national monument of Namibia,Khomas Region
Rock Engravings at Peet Alberts Koppie,rock art,Namibia,national monument of Namibia,Kunene Region
Rock Engravings,rock art,Namibia,national monument of Namibia,Otjozondjupa Region
Rock Paintings at Etemba,rock art,Namibia,national monument of Namibia,Erongo Region
"Mata da Casa das Eiras, Tapada das Eiras",archaeological site,Portugal,heritage without legal protection,Perozelo
Laje das Fogaças,cultural heritage,Portugal,National Monument of Portugal,Lanhelas
"Mata da Casa das Eiras, Tapada das Eiras",cultural heritage,Portugal,heritage without legal protection,Perozelo
Gravuras rupestres de Lomar,cultural heritage,Portugal,heritage without legal protection,Luzim e Vila Cova
