col0,col1,col2,col3
4th César Awards,Salle Pleyel,3rd César Awards,Charles Vanel
2nd César Awards,Salle Pleyel,1st César Awards,Lino Ventura
37th César Awards,Théâtre du Châtelet,36th César Awards,Guillaume Canet
11th César Awards,Palais des congrès de Paris,10th César Awards,Madeleine Renaud
17th César Awards,Palais des congrès de Paris,16th César Awards,Michèle Morgan
5th César Awards,Salle Pleyel,4th César Awards,Jean Marais
20th César Awards,Palais des congrès de Paris,19th César Awards,Alain Delon
19th César Awards,Théâtre des Champs-Élysées,18th César Awards,Gérard Depardieu
22nd César Awards,Théâtre des Champs-Élysées,21st César Awards,Annie Girardot
30th César Awards,Théâtre du Châtelet,29th César Awards,Isabelle Adjani
24th César Awards,Théâtre des Champs-Élysées,23rd César Awards,Isabelle Huppert
29th César Awards,Théâtre du Châtelet,28th César Awards,Fanny Ardant
