col0,col1,col2,col3,col4
't Pompje,Oudenburg,natural landscape,Agency for Nature and Forest,100
Tiendeberg,Riemst,natural landscape,Natuurpunt,6
Het Sweeltje,Roerdalen,natural landscape,Het Limburgs Landschap,118
Petgaten de Veenhoop,Friesland,natural landscape,It Fryske Gea,2
Lendevallei,Friesland,natural landscape,It Fryske Gea,8.6
Limitische Heide,Huizen,heath,Goois natuurreservaat,0.36
Warkumerwaard,Súdwest-Fryslân,natural landscape,It Fryske Gea,1.45
Easterskar,De Fryske Marren,natural landscape,It Fryske Gea,523
Warkumerwaard,Súdwest-Fryslân,shoal,It Fryske Gea,1.45
Uitkerkse Polder,Zuienkerke,natural landscape,Natuurpunt,14
Holtingerveld,Drenthe,Natura 2000 protected area,Society for preservation of nature monuments in the Netherlands,17.8
Bakkeveense Duinen,Opsterland,Natura 2000 protected area,It Fryske Gea,2.6
Holtingerveld,Drenthe,natural landscape,Society for preservation of nature monuments in the Netherlands,17.8
Bakkeveense Duinen,Opsterland,natural landscape,It Fryske Gea,2.6
