col0,col1,col2,col3,col4,col5
Socorro District,Brazil,São Paulo,district of São Paulo,12.9,37783
Santo Amaro District,Brazil,São Paulo,district of São Paulo,15.6,71560
Santana District,Brazil,São Paulo,district of São Paulo,12.6,118797
Santa Cecília District,Brazil,Subprefecture of  Sé,district of São Paulo,3.9,83717
Rio Pequeno District,Brazil,São Paulo,district of São Paulo,9.7,118459
República District,Brazil,São Paulo,district of São Paulo,2.3,56981
Raposo Tavares District,Brazil,São Paulo,district of São Paulo,12.6,100164
Pinheiros District,Brazil,São Paulo,district of São Paulo,8,65364
Perdizes District,Brazil,São Paulo,district of São Paulo,6.1,111161
Penha District,Brazil,São Paulo,district of São Paulo,11.3,127820
