col0,col1,col2,col3,col4,col5
10^51,even number,one octilliard,2,52,1000000000000000000000000000000000000000000000000000
10^66,cube,one undecillion,2,67,1000000000000000000000000000000000000000000000000000000000000000000
10^48,cube,one octillion,2,49,1000000000000000000000000000000000000000000000000
10^51,cube,one octilliard,2,52,1000000000000000000000000000000000000000000000000000
10^48,power of 10,one octillion,2,49,1000000000000000000000000000000000000000000000000
10^51,power of 10,one octilliard,2,52,1000000000000000000000000000000000000000000000000000
10^66,composite number,one undecillion,2,67,1000000000000000000000000000000000000000000000000000000000000000000
10^48,composite number,one octillion,2,49,1000000000000000000000000000000000000000000000000
10^51,composite number,one octilliard,2,52,1000000000000000000000000000000000000000000000000000
10^66,square number,one undecillion,2,67,1000000000000000000000000000000000000000000000000000000000000000000
10^48,square number,one octillion,2,49,1000000000000000000000000000000000000000000000000
10^66,natural number,one undecillion,2,67,1000000000000000000000000000000000000000000000000000000000000000000
10^48,natural number,one octillion,2,49,1000000000000000000000000000000000000000000000000
10^51,integer,one octilliard,2,52,1000000000000000000000000000000000000000000000000000
10^45,power of 1000,one quattuordecillion,2,46,1000000000000000000000000000000000000000000000
