col0,col1,col2,col3
Vettersfelde Treasure,Witaszkowo,Antikensammlung Berlin,art looted in World War II
Staffordshire Hoard,Staffordshire,Birmingham Museums Trust,archaeological find
Galloway Hoard,Dumfries and Galloway,National Museums Scotland,hoard
Słuszków Hoard,Słuszków,Muzeum Okręgowe Ziemi Kaliskiej,hoard
Środa Treasure,Środa Śląska,National Museum in Wrocław,hoard
Spillings Hoard,Othem socken,Gotlands fornsal,hoard
Vettersfelde Treasure,Witaszkowo,Antikensammlung Berlin,hoard
Vale of York Hoard,Harrogate,British Museum,hoard
Staffordshire Hoard,Staffordshire,Birmingham Museums Trust,hoard
Treasure of Weißenburg,Weißenburg in Bayern,Roman Museum Weißenburg,hoard
Eberswalde Hoard,Finow,Pushkin Museum of Fine Arts,hoard
Trewhiddle Hoard,Trewhiddle,British Museum,archaeological find
Binham hoard,Binham,Norfolk Museums Collections,hoard
