col0,col1,col2,col3,col4
Snopes trilogy,1957-05-01,Snopes trilogy,William Faulkner,novel series
The Han Solo Trilogy,1997-01-01,The Han Solo Trilogy,A. C. Crispin,novel series
The Illuminatus! Trilogy,1975-09-01,The Illuminatus! Trilogy,Robert Anton Wilson,novel series
The Baroque Cycle,2003-01-01,The Baroque Cycle,Neal Stephenson,novel series
Mistborn,2006-01-01,Mistborn,Brandon Sanderson,novel series
The Hunger Games,2008-01-01,The Hunger Games,Suzanne Collins,novel series
The Viscount of Adrilankha,2002-12-01,The Viscount of Adrilankha,Steven Brust,literary trilogy
The Black Fleet Crisis,1996-04-01,The Black Fleet Crisis,Michael P. Kube-McDowell,literary trilogy
Possession,2011-01-01,Possession,Elana Johnson,literary trilogy
Kiki Strike,2006-01-01,Kiki Strike,Kirsten Miller,literary trilogy
Hex Hall,2010-03-01,Hex Hall,Rachel Hawkins,literary trilogy
The Wolves of Mercy Falls,2009-01-01,The Wolves of Mercy Falls,Maggie Stiefvater,literary trilogy
