col0,col1,col2,col3,col4
Christ in Glory in the Tetramorph,23.8,United Kingdom,Ateliers Pinton,1962-01-01
Venus as Personification of Spring,350,Netherlands,Louis de Boullogne,1699-01-01
Bacchus as Personification of Autumn,349,Netherlands,Louis de Boullogne,1720-01-01
Musicians and Dancers,292.1,United States of America,Beauvais Tapestry Manufactory,1688-01-01
The Offering to Bacchus,292.1,United States of America,Beauvais Tapestry Manufactory,1688-01-01
The Camel,299.7,United States of America,Beauvais Tapestry Manufactory,1688-01-01
The Destruction of the Children of Niobe,152,United States of America,Francis Cleyn,1650-01-01
The Seizure of Cassandra by Ajax,144,United States of America,Francis Cleyn,1650-01-01
Venus as Personification of Spring,350,Netherlands,Alexandre-François Desportes,1699-01-01
Bacchus as Personification of Autumn,349,Netherlands,Alexandre-François Desportes,1720-01-01
Venus as Personification of Spring,350,Netherlands,Gobelins Tapestry Manufactory,1699-01-01
Bacchus as Personification of Autumn,349,Netherlands,Gobelins Tapestry Manufactory,1720-01-01
Venus as Personification of Spring,350,Netherlands,Claude Audran III,1699-01-01
Bacchus as Personification of Autumn,349,Netherlands,Claude Audran III,1720-01-01
Christ in Glory in the Tetramorph,23.8,United Kingdom,Graham Sutherland,1962-01-01
