col0,col1,col2,col3
Sanabor,UTC+01:00,5.97,registered immobile cultural heritage of Slovenia
Gorjansko,UTC+01:00,10.41,registered immobile cultural heritage of Slovenia
Gradišče pri Divači,UTC+01:00,2.48,registered immobile cultural heritage of Slovenia
Preserje pri Komnu,UTC+01:00,0.8,registered immobile cultural heritage of Slovenia
Gabrče,UTC+01:00,4.74,registered immobile cultural heritage of Slovenia
Kobdilj,UTC+01:00,5.82,registered immobile cultural heritage of Slovenia
Nadrožica,UTC+01:00,1.78,registered immobile cultural heritage of Slovenia
"Klenik, Pivka",UTC+01:00,3.34,registered immobile cultural heritage of Slovenia
"Dvorska Vas, Velike Lašče",UTC+01:00,1.51,registered immobile cultural heritage of Slovenia
"Cven, Ljutomer",UTC+01:00,5.88,registered immobile cultural heritage of Slovenia
Olika,UTC+01:00,0.26,registered immobile cultural heritage of Slovenia
"Smokvica, Koper",UTC+01:00,3.72,registered immobile cultural heritage of Slovenia
Dilici,UTC+01:00,1.38,registered immobile cultural heritage of Slovenia
