col0,col1,col2,col3,col4,col5,col6
tellurium-108,-65781.667,896801.868,indium-104,1,52,56
tellurium-110,-72229.811,919392.65,tin-106,1,52,58
tellurium-130,-87352.949,1095942.12,xenon-130,1,52,78
tellurium-136,-74425.269,1131442.344,iodine-135,1,52,84
tellurium-135,-77728.78,1126674.63,iodine-135,-1,52,83
tellurium-129,-87004.807,1087522.761,iodine-129,1,52,77
tellurium-113,-78347.029,949723.868,antimony-113,1,52,61
tellurium-110,-72229.811,919392.65,tin-109,1,52,58
tellurium-123,-89172.156,1041262.158,antimony-123,1,52,71
tellurium-109,-67715.39,906806.97,tin-105,1,52,57
