col0,col1,col2,col3,col4,col5,col6
Province of Florence,Metropolitan City of Florence,3514,Florence,Italy,Province of Siena,2014-12-31
Province of Genoa,Metropolitan City of Genoa,1839,Genoa,Italy,Province of Savona,2014-12-31
Province of Rome,Metropolitan City of Rome,5363.28,Rome,Italy,Province of Rieti,2014-12-31
Province of Florence,Metropolitan City of Florence,3514,Florence,Italy,Province of Ravenna,2014-12-31
Province of Bologna,Metropolitan City of Bologna,3702,Bologna,Italy,Province of Ravenna,2014-12-31
Province of Florence,Metropolitan City of Florence,3514,Florence,Italy,Province of Prato,2014-12-31
Province of Bologna,Metropolitan City of Bologna,3702,Bologna,Italy,Province of Prato,2014-12-31
Province of Bari,Metropolitan City of Bari,3825,Bari,Italy,Province of Potenza,2014-12-31
Province of Florence,Metropolitan City of Florence,3514,Florence,Italy,Province of Pistoia,2014-12-31
Province of Bologna,Metropolitan City of Bologna,3702,Bologna,Italy,Province of Pistoia,2014-12-31
Province of Florence,Metropolitan City of Florence,3514,Florence,Italy,Province of Pisa,2014-12-31
Province of Genoa,Metropolitan City of Genoa,1839,Genoa,Italy,Province of Piacenza,2014-12-31
province of Milan,Metropolitan City of Milan,1575.65,Milan,Italy,Province of Pavia,2014-12-31
Province of Genoa,Metropolitan City of Genoa,1839,Genoa,Italy,Province of Parma,2014-12-31
Province of Medio Campidano,Province of South Sardinia,1516.19,Villacidro,Italy,Province of Oristano,2016-02-04
