col0,col1,col2,col3,col4,col5
2007 Trofeo Laigueglia,2008 Trofeo Laigueglia,Italy,2006 Trofeo Laigueglia,Laigueglia,cycle sport
2012 Trofeo Laigueglia,2013 Trofeo Laigueglia,Italy,2011 Trofeo Laigueglia,Laigueglia,cycle sport
1971 Trofeo Laigueglia,1972 Trofeo Laigueglia,Italy,1970 Trofeo Laigueglia,Laigueglia,road bicycle racing
1972 Trofeo Laigueglia,1973 Trofeo Laigueglia,Italy,1971 Trofeo Laigueglia,Laigueglia,road bicycle racing
1973 Trofeo Laigueglia,1974 Trofeo Laigueglia,Italy,1972 Trofeo Laigueglia,Laigueglia,road bicycle racing
1974 Trofeo Laigueglia,1975 Trofeo Laigueglia,Italy,1973 Trofeo Laigueglia,Laigueglia,road bicycle racing
1975 Trofeo Laigueglia,1976 Trofeo Laigueglia,Italy,1974 Trofeo Laigueglia,Laigueglia,road bicycle racing
1976 Trofeo Laigueglia,1977 Trofeo Laigueglia,Italy,1975 Trofeo Laigueglia,Laigueglia,road bicycle racing
1977 Trofeo Laigueglia,1978 Trofeo Laigueglia,Italy,1976 Trofeo Laigueglia,Laigueglia,road bicycle racing
1978 Trofeo Laigueglia,1979 Trofeo Laigueglia,Italy,1977 Trofeo Laigueglia,Laigueglia,road bicycle racing
1979 Trofeo Laigueglia,1980 Trofeo Laigueglia,Italy,1978 Trofeo Laigueglia,Laigueglia,road bicycle racing
1980 Trofeo Laigueglia,1981 Trofeo Laigueglia,Italy,1979 Trofeo Laigueglia,Laigueglia,road bicycle racing
1981 Trofeo Laigueglia,1982 Trofeo Laigueglia,Italy,1980 Trofeo Laigueglia,Laigueglia,road bicycle racing
