col0,col1,col2,col3,col4
2014 FIFA World Cup,Spain national football team,2014-06-12,2014 FIFA World Cup Final,men's sports
2012 Africa Cup of Nations,Ghana national football team,2012-01-21,2012 Africa Cup of Nations Final,men's sports
2012–13 UEFA Women's Champions League,VfL Wolfsburg,2012-08-11,2013 UEFA Women's Champions League Final,women's association football
2011–12 UEFA Women's Champions League,Olympique Lyonnais,2011-08-11,2012 UEFA Women's Champions League Final,women's association football
2010–11 UEFA Women's Champions League,Olympique Lyonnais,2010-08-05,2011 UEFA Women's Champions League Final,women's association football
2009–10 UEFA Women's Champions League,1. FFC Turbine Potsdam,2009-07-30,2010 UEFA Women's Champions League Final,women's association football
2008–09 UEFA Women's Cup,FCR 2001 Duisburg,2008-09-04,2009 UEFA Women's Cup Final,women's association football
2007–08 UEFA Women's Cup,1. FFC Frankfurt,2007-08-09,2008 UEFA Women's Cup Final,women's association football
2006–07 UEFA Women's Cup,Arsenal W.F.C.,2006-08-08,2007 UEFA Women's Cup Final,women's association football
2005–06 UEFA Women's Cup,1. FFC Frankfurt,2005-08-09,2006 UEFA Women's Cup Final,women's association football
2004–05 UEFA Women's Cup,1. FFC Turbine Potsdam,2004-07-20,2005 UEFA Women's Cup Final,women's association football
2003–04 UEFA Women's Cup,Umeå IK,2003-07-01,2004 UEFA Women's Cup Final,women's association football
2002–03 UEFA Women's Cup,Umeå IK,2002-08-29,2003 UEFA Women's Cup Final,women's association football
2018 AFL Women's season,Collingwood Football Club,2018-02-02,2018 AFL Women's Grand Final,women's sports
