col0,col1,col2,col3
Kvinavassdraget,Kvina,river system of Norway,North Sea basin
Vorma-Lågenvassdraget,Vorma,river system of Norway,Glommavassdraget
Otravassdraget,Otra,river system of Norway,Skagerrak basin
Tana basin,Tana,river system of Norway,Barents Sea basin
Paatsjoki basin,Paatsjoki,river system of Norway,Barents Sea basin
Hundålavassdraget,Hundåla,river system of Norway,Norwegian Sea basin
Målselvvassdraget,Målselva,river system of Norway,Norwegian Sea basin
Liervassdraget,Lierelva,river system of Norway,Skagerrak basin
Gjerstadvassdraget,Gjerstadvatnet,river system of Norway,Skagerrak basin
Follavassdraget,Follaelva,river system of Norway,Norwegian Sea basin
Nesheimvassdraget,Nesheimvannet,river system of Norway,North Sea basin
Drevjavassdraget,Drevjo,river system of Norway,Norwegian Sea basin
Eikerenvassdraget,Eikeren,river system of Norway,Drammensvassdraget
Vegårvassdraget,Vegår,river system of Norway,Skagerrak basin
