col0,col1,col2,col3,col4,col5
RV Tauri,9.8,-4.633,0.6926,30,RV Tauri variable
U Monocerotis,5.82,-10.124,0.9161,34.1,carbon star
AC Herculis,7.01,-2.052,0.7843,-30,binary star
U Monocerotis,5.82,-10.124,0.9161,34.1,binary star
SV Ursae Majoris,9.1,-16.065,0.2981,-98.21,variable star
U Monocerotis,5.82,-10.124,0.9161,34.1,variable star
R Scuti,5.2,-45.399,0.8572,50.68,variable star
RV Tauri,9.8,-4.633,0.6926,30,variable star
SV Ursae Majoris,9.1,-16.065,0.2981,-98.21,star
U Monocerotis,5.82,-10.124,0.9161,34.1,star
R Scuti,5.2,-45.399,0.8572,50.68,star
