col0,col1,col2,col3,col4,col5
Bretaye,Switzerland,Bernese Alps,1804,rail mountain pass,Canton of Vaud
Boreas Pass,United States of America,Front Range,11481,rail mountain pass,Colorado
San Gorgonio Pass,United States of America,San Bernardino Mountains,485,rail mountain pass,California
Stevens Pass,United States of America,North Cascades,1236,rail mountain pass,Washington
Delaware Water Gap,United States of America,Blue Mountain,335,rail mountain pass,New Jersey
Snoqualmie Pass,United States of America,Cascade Range,921,rail mountain pass,Washington
Rollins Pass,United States of America,Front Range,3500,rail mountain pass,Colorado
Glorieta Pass,United States of America,Sangre de Cristo Mountains,7500,rail mountain pass,New Mexico
Marias Pass,United States of America,Lewis Range,1588,rail mountain pass,Montana
Cajon Pass,United States of America,San Gabriel Mountains,1151,rail mountain pass,San Bernardino County
Tennessee Pass,United States of America,Sawatch Range,3117,rail mountain pass,Colorado
Fremont Pass,United States of America,Rocky Mountains,3450,rail mountain pass,Colorado
Kleine Scheidegg,Switzerland,Bernese Alps,2061,rail mountain pass,canton of Bern
Albula Pass,Switzerland,Albula Alps,2312,rail mountain pass,Graubünden
