col0,col1,col2,col3,col4
Petit Litiri,reef,Brittany,France,2
Pasir Pengirih,reef,Sarawak,Malaysia,30
Lokulaulau,reef,Central Province,Papua New Guinea,13
Les Réaux,reef,Brittany,France,0
Lelena Reef,reef,Milne Bay Province,Papua New Guinea,29
Lamholmen,reef,Aust-Agder,Norway,19
La Chèvre,reef,Pays de la Loire,France,7
Entrance Reef,reef,Milne Bay Province,Papua New Guinea,10
Patamar,reef,Mozambique,Mozambique,9
Okinou-ze,reef,Japan,Japan,171
Ko-se,reef,Nagasaki Prefecture,Japan,97
Wekouna Reef,reef,Milne Bay Province,Papua New Guinea,15
