col0,col1,col2,col3
Chornomorske Raion,1930-01-01,Russia,Chornomorske
Ratne Raion,1940-01-17,Ukraine,Ratne
Krasnohrad Raion,1923-03-07,Ukraine,Krasnohrad
Staryi Sambir Raion,1939-01-01,Ukraine,Staryi Sambir
Pustomyty Raion,1959-01-01,Ukraine,Pustomyty
Manevychi Raion,1940-01-17,Ukraine,Manevychi
Vasylkivka Raion,1923-03-07,Ukraine,Vasylkivka
Sokal Raion,1940-01-17,Ukraine,Sokal
Kamin-Kashyrskyi Raion,1940-01-17,Ukraine,Kamin-Kashyrskyi
Peremyshliany Raion,1940-01-17,Ukraine,Peremyshliany
Yavoriv Raion,1939-01-01,Ukraine,Yavoriv
Zhydachiv Raion,1962-12-30,Ukraine,Zhydachiv
