col0,col1,col2,col3,col4,col5,col6
Zeus,Rhea,Twelve Olympians,lightning,Jupiter,Real'nyj slovar' klassicheskih drevnostej po Ljubkeru,Hellen
Poseidon,Rhea,Twelve Olympians,sea,Ægir,Small Brockhaus and Efron Encyclopedic Dictionary,Chrysaor
Zeus,Rhea,Twelve Olympians,lightning,Perun,Brockhaus and Efron Encyclopedic Dictionary,Aphrodite
Aphrodite,Dione,Twelve Olympians,love,Venus,Real'nyj slovar' klassicheskih drevnostej po Ljubkeru,Anteros
Hermes,Maia,Twelve Olympians,thief,Mercury,Brockhaus and Efron Encyclopedic Dictionary,Ceryx
Zeus,Rhea,Twelve Olympians,lightning,Jupiter,Bible Encyclopedia of Archimandrite Nicephorus,Tantalus
Hera,Rhea,Twelve Olympians,mother,Juno,Brockhaus and Efron Encyclopedic Dictionary,Pasithea
Demeter,Rhea,Twelve Olympians,fertility,Ceres,Brockhaus and Efron Encyclopedic Dictionary,Arion
Hera,Rhea,Twelve Olympians,mother,Juno,Small Brockhaus and Efron Encyclopedic Dictionary,Arge
Demeter,Rhea,Twelve Olympians,fertility,Ceres,Brockhaus and Efron Encyclopedic Dictionary,Persephone
Aphrodite,Dione,Twelve Olympians,love,Venus,Small Brockhaus and Efron Encyclopedic Dictionary,Tyche
