col0,col1,col2,col3,col4
Province of Catanzaro,Wanda Ferro,UTC+01:00,Arbëresh,Province of Cosenza
Province of Campobasso,Rosario De Matteis,UTC+01:00,Slavomolisano,Province of Caserta
Province of Modena,Emilio Sabattini,UTC+01:00,Emilian,Province of Bologna
Province of Campobasso,Rosario De Matteis,UTC+01:00,Slavomolisano,Benevento Province
South Tyrol,Arno Kompatscher,UTC+01:00,Ladin,Province of Belluno
Province of Campobasso,Rosario De Matteis,UTC+01:00,Slavomolisano,Province of Foggia
Province of Cuneo,Gianna Gancia,UTC+01:00,Ligurian,Province of Asti
Province of Piacenza,Massimo Trespidi,UTC+01:00,Lombard,Province of Alessandria
South Tyrol,Arno Kompatscher,UTC+01:00,Ladin,Graubünden
Province of Cuneo,Gianna Gancia,UTC+01:00,Ligurian,Alpes-Maritimes
