col0,col1,col2,col3,col4,col5
10^42,1000000000000000000000000000000000000000000,2,43,one septillion,power of 1000
10^28,10000000000000000000000000000,2,29,ten octillion,seventh power
10^42,1000000000000000000000000000000000000000000,2,43,one septillion,seventh power
10^48,1000000000000000000000000000000000000000000000000,2,49,one octillion,positive power of ten
10^28,10000000000000000000000000000,2,29,ten octillion,positive power of ten
10^32,100000000000000000000000000000000,2,33,one hundred nonillion,positive power of ten
10^48,1000000000000000000000000000000000000000000000000,2,49,one octillion,even number
10^28,10000000000000000000000000000,2,29,ten octillion,even number
10^32,100000000000000000000000000000000,2,33,one hundred nonillion,even number
10^48,1000000000000000000000000000000000000000000000000,2,49,one octillion,fourth power
10^28,10000000000000000000000000000,2,29,ten octillion,fourth power
10^32,100000000000000000000000000000000,2,33,one hundred nonillion,fourth power
