col0,col1,col2,col3,col4
Real,Ponce,barrio of Puerto Rico,5.28,United States of America
Quinto,Ponce,barrio of Puerto Rico,0.11,United States of America
"Quebrada Arenas, San Juan, Puerto Rico",San Juan,barrio of Puerto Rico,2.44,United States of America
"Pueblo, San Juan, Puerto Rico",San Juan,barrio of Puerto Rico,0.72,United States of America
Primero,Ponce,barrio of Puerto Rico,0.25,United States of America
Portugués Urbano,Ponce,barrio of Puerto Rico,1.14,United States of America
Portugués,Ponce,barrio of Puerto Rico,3.56,United States of America
Playa,Ponce,barrio of Puerto Rico,14.98,United States of America
Montes Llanos,Ponce,barrio of Puerto Rico,2.15,United States of America
Maragüez,Ponce,barrio of Puerto Rico,6.42,United States of America
Magueyes,Ponce,barrio of Puerto Rico,4.56,United States of America
Turabo,Puerto Rico,barrio of Puerto Rico,5.5,United States of America
Tortugo,Puerto Rico,barrio of Puerto Rico,2.17,United States of America
"Monacillo, San Juan, Puerto Rico",San Juan,barrio of Puerto Rico,1.15,United States of America
Tortugo,Puerto Rico,barrio,2.17,United States of America
