col0,col1,col2,col3
2001–02 F.C. Internazionale Milano season,2001-2002 one-year-period,2002–03 F.C. Internazionale Milano season,2000–01 F.C. Internazionale Milano season
1999–2000 F.C. Internazionale Milano season,1999-2000 one-year-period,2000–01 F.C. Internazionale Milano season,1998–99 F.C. Internazionale Milano season
1998–99 F.C. Internazionale Milano season,1998-1999 one-year-period,1999–2000 F.C. Internazionale Milano season,1997–98 F.C. Internazionale Milano season
1997–98 F.C. Internazionale Milano season,1997-1998 one-year-period,1998–99 F.C. Internazionale Milano season,1996–97 F.C. Internazionale Milano season
1996–97 F.C. Internazionale Milano season,1996-1997 one-year-period,1997–98 F.C. Internazionale Milano season,1995–96 F.C. Internazionale Milano season
1990–91 F.C. Internazionale Milano season,1990-1991 one-year-period,1991–92 F.C. Internazionale Milano season,1989–90 F.C. Internazionale Milano season
1989–90 F.C. Internazionale Milano season,1989-1990 one-year-period,1990–91 F.C. Internazionale Milano season,1988–89 F.C. Internazionale Milano season
1988–89 F.C. Internazionale Milano season,1988-1989 one-year-period,1989–90 F.C. Internazionale Milano season,1987–88 F.C. Internazionale Milano season
1987–88 F.C. Internazionale Milano season,1987-1988 one-year-period,1988–89 F.C. Internazionale Milano season,1986–87 F.C. Internazionale Milano season
1986–87 F.C. Internazionale Milano season,1986-1987 one-year-period,1987–88 F.C. Internazionale Milano season,1985–86 F.C. Internazionale Milano season
