col0,col1,col2,col3,col4,col5
Herat,Kohsan District,Turkmen,1088,province of Afghanistan,Afghanistan
Panjshir,Anaba,Kamkata-viri language,4226,province of Afghanistan,Afghanistan
Farah,Anar Dara District,Aimaq,1081,province of Afghanistan,Afghanistan
Nangarhar,Nazyan,Nangalami language,748,province of Afghanistan,Afghanistan
Kabul,Istalif,Turkmen,1908,province of Afghanistan,Afghanistan
Parwan,Jabal Saraj District,Afghan Sign Language,1906,province of Afghanistan,Afghanistan
Kunar,Chawkay,Ashkun,1906,province of Afghanistan,Afghanistan
Maidan Wardak,Hesa Awal Behsood,Wasi-wari,2848,province of Afghanistan,Afghanistan
Jowzjan,Khwaja Du Koh District,Turkmen,309,province of Afghanistan,Afghanistan
Urozgan,Gizab District,Southern Pashto,1760,province of Afghanistan,Afghanistan
Takhar,Taluqan,Southern Uzbek,1540,province of Afghanistan,Afghanistan
