col0,col1,col2,col3
Ma-ma,France,musical film,film
Tante Pose,Norway,Christmas film,film
The Irony of Fate,Soviet Union,comedy film,film
Jul i Svingen,Norway,Nordic Christmas calendar,children's television series
Jul i Valhal,Denmark,Nordic Christmas calendar,children's television series
Olsenbandens første kupp,Norway,Nordic Christmas calendar,children's television series
När det lider mot jul,Sweden,Christmas music,musical work
Sveriges Radio's Christmas Calendar,Sweden,children's radio,radio program
T. Sventon praktiserande privatdetektiv,Sweden,Nordic Christmas calendar,miniseries
Skägget i brevlådan,Sweden,Nordic Christmas calendar,miniseries
Mysteriet på Greveholm – Grevens återkomst,Sweden,Nordic Christmas calendar,miniseries
