col0,col1,col2,col3,col4
OpenSecrets organization ID,United States of America,OpenSecrets people ID,National Association of Realtors,distinct values constraint
Bargeton ID,France,Personnel de l'administration préfectorale ID,Valentin Abeille,distinct values constraint
Premiers préfets ID,France,Bargeton ID,Martin Bernard,distinct values constraint
Bargeton ID,France,Personnel de l'administration préfectorale ID,Georges Abadie,distinct values constraint
French National Assembly ID,France,Sycomore ID,Nathalie Appéré,distinct values constraint
Premiers préfets ID,France,Bargeton ID,Antoine François Passy,distinct values constraint
BWSA ID,Netherlands,Handle ID,Willem Albarda,distinct values constraint
C-SPAN organization ID,United States of America,C-SPAN person ID,Washington County,distinct values constraint
Premiers préfets ID,France,Bargeton ID,Étienne-Denis Pasquier,distinct values constraint
UK Parliament thesaurus ID,United Kingdom,UK Parliament identifier,10 Downing Street,distinct values constraint
C-SPAN organization ID,United States of America,C-SPAN person ID,United States Senate,distinct values constraint
UK Parliament thesaurus ID,United Kingdom,UK Parliament identifier,David Cameron,distinct values constraint
