col0,col1,col2,col3
elles@centrepompidou,Centre Georges Pompidou,Camille Morineau,2011-02-21
Claude Monet,Galeries nationales du Grand Palais,Sylvie Patin,2011-01-24
Van Gogh in Paris,Musée d'Orsay,Bogomila Welsh-Ovcharov,1988-05-15
Vermeer and the Masters of Genre Painting,Hall Napoléon,Blaise Ducos,2017-05-22
The Europe of Rubens,Louvre-Lens,Blaise Ducos,2013-09-23
Vermeer and the Masters of Genre Painting,Louvre Museum,Blaise Ducos,2017-05-22
Velázquez,Galeries nationales du Grand Palais,Guillaume Kientz,2015-07-13
Lyon Renaissance,Museum of Fine Arts of Lyon,Ludmila Virassamynaïken,2016-01-25
Corot. The Painter and his Models,Musée Marmottan Monet,Sébastien Allard,2018-07-22
Regard sur la scène artistique lyonnaise au XXe siècle,Museum of Fine Arts of Lyon,Sylvie Lecoq-Ramond,2016-07-04
Vermeer and the Masters of Genre Painting,Louvre Museum,"Arthur K. Wheelock, Jr",2017-05-22
"L'invention du passé. Histoires de cœur et d'épée en Europe, 1802-1850",Museum of Fine Arts of Lyon,Stephen Bann,2014-07-21
Magiciens de la terre,Centre Georges Pompidou,Jean-Hubert Martin,1989-08-14
