col0,col1,col2,col3
Halver-Oberbrügge station,Oberbergische Bahn,DB Netz,Oberbrügge
Neckarhausen bei Neckarsteinach station,S2,DB Station&Service,Neckarsteinach
Fohrde station,RB 51 (Berlin/Brandenburg),DB Station&Service,Havelsee
Wiesenau station,RB 11,DB Netz,Wiesenau
Magstadt station,S60,DB Station&Service,Magstadt
Oberschefflenz station,S1,DB Station&Service,Schefflenz
Renningen Süd station,S60,DB Station&Service,Renningen
Kleinberghofen station,S2,DB Station&Service,Erdweg
Bruchenbrücken station,S6,DB Netz,Friedberg
Bachern station,S2,DB Station&Service,Bergkirchen
Grub,S2,DB Station&Service,Poing
Poing station,S2,DB Station&Service,Poing
Grub,S2,DB Netz,Poing
Poing station,S2,DB Netz,Poing
Sauerlach station,S3 (Munich),DB Station&Service,Sauerlach
