col0,col1,col2,col3,col4,col5,col6
2000 Family Circle Cup,Sea Pines Resort,Hilton Head Island,2000-01-01,2000-04-23,United States of America,tennis
1999 Family Circle Cup,Sea Pines Resort,Hilton Head Island,1999-01-01,1999-04-04,United States of America,tennis
1997 Family Circle Cup,Sea Pines Resort,Hilton Head Island,1997-01-01,1997-04-06,United States of America,tennis
1996 Family Circle Cup,Sea Pines Resort,Hilton Head Island,1996-01-01,1996-04-07,United States of America,tennis
1995 Family Circle Cup,Sea Pines Resort,Hilton Head Island,1995-01-01,1995-04-02,United States of America,tennis
1993 Family Circle Cup,Sea Pines Resort,Hilton Head Island,1993-01-01,1993-04-04,United States of America,tennis
1992 Family Circle Cup,Sea Pines Resort,Hilton Head Island,1992-01-01,1992-04-05,United States of America,tennis
1989 Family Circle Cup,Sea Pines Resort,Hilton Head Island,1989-01-01,1989-04-09,United States of America,tennis
1991 Family Circle Cup,Sea Pines Resort,Hilton Head Island,1991-01-01,1991-04-07,United States of America,tennis
1994 Family Circle Cup,Sea Pines Resort,Hilton Head Island,1994-01-01,1994-04-03,United States of America,tennis
1990 Family Circle Cup,Sea Pines Resort,Hilton Head Island,1990-01-01,1990-04-08,United States of America,tennis
