col0,col1,col2,col3,col4
Berlin-Gesundbrunnen station,Berlin Humboldthain station,Berlin S-Bahn,Germany,InterCityExpress
Berlin Ostbahnhof,Berlin Hauptbahnhof,Berlin S-Bahn,Germany,InterCityExpress
Berlin-Gesundbrunnen station,Berlin Hauptbahnhof,Berlin S-Bahn,Germany,InterCityExpress
Hamburg-Bergedorf station,Nettelnburg station,Hamburg S-Bahn,Germany,S2
Hamburg-Harburg station,Hamburg-Harburg Rathaus,Hamburg S-Bahn,Germany,S31
Hamburg-Bergedorf station,Nettelnburg station,Hamburg S-Bahn,Germany,S21
Hamburg-Harburg station,Hamburg-Harburg Rathaus,Hamburg S-Bahn,Germany,S3
Berlin Südkreuz station,Berlin Hauptbahnhof,Berlin S-Bahn,Germany,ICE Sprinter
Gelsenkirchen Central Station,Wanne-Eickel Central Station,Rhine-Ruhr S-Bahn,Germany,Hamburg-Köln-Express
Berlin Südkreuz station,Berlin Hauptbahnhof,Berlin S-Bahn,Germany,EuroNight
