col0,col1,col2,col3
A Mother's Pearls,ivory,1841-01-01,painting
Japanese Lily Ornament,silver,1899-09-28,buckle
The Day and the Night,silver,1897-06-11,buckle
Armband of Ahmosis-E 7168,gold,-1600-01-01T00:00:00Z,armband
Nike,gold,1902-03-02,brooch
Falcon-shaped necklace locks-E 25380 B,gold,-1000-01-01T00:00:00Z,lock
Armband of Ahmosis-E 7168,gold,-1600-01-01T00:00:00Z,archaeological artifact
Falcon-shaped necklace locks-E 25380 B,gold,-1000-01-01T00:00:00Z,archaeological artifact
Japanese Lily Ornament,silver,1899-09-28,jewellery
Chimera,ivory,1898-01-01,jewellery
