col0,col1,col2,col3
Bastille Day,B,92,James Watkins
Ghostbusters,B,117,Paul Feig
The Wave,B,104,Roar Uthaug
Now You See Me 2,B,129,Jon M. Chu
Jumanji: Welcome to the Jungle,B,119,Jake Kasdan
Keeping Up with the Joneses,B,105,Greg Mottola
The Young Messiah,B,120,Cyrus Nowrasteh
Suicide Squad,B,123,David Ayer
Manchester by the Sea,B,135,Kenneth Lonergan
Kidnap,B,81,Luis Prieto
A Monster Calls,B,108,J. A. Bayona
War for the Planet of the Apes,B,140,Matt Reeves
Truth,B,125,James Vanderbilt
Krampus,B,98,Michael Dougherty
