col0,col1,col2,col3,col4,col5
1999 South Korean Badminton Championships,national championship,1999 South Korea Badminton Championships – Men's doubles,South Korea,1998 South Korean Badminton Championships,badminton
1994 South Korean Badminton Championships,national championship,1994 South Korea Badminton Championships – Men's doubles,South Korea,1993 South Korean Badminton Championships,badminton
1984 South Korean Badminton Championships,national championship,1984 South Korea Badminton Championships – Men's doubles,South Korea,1982 South Korean Badminton Championships,badminton
1982 South Korean Badminton Championships,national championship,1982 South Korea Badminton Championships – Men's doubles,South Korea,1981 South Korean Badminton Championships,badminton
1981 South Korean Badminton Championships,national championship,1981 South Korea Badminton Championships – Men's doubles,South Korea,1980 South Korean Badminton Championships,badminton
1969 South Korean Badminton Championships,national championship,1969 South Korea Badminton Championships – Men's doubles,South Korea,1968 South Korean Badminton Championships,badminton
1968 South Korean Badminton Championships,national championship,1968 South Korea Badminton Championships – Men's doubles,South Korea,1967 South Korean Badminton Championships,badminton
1967 South Korean Badminton Championships,national championship,1967 South Korea Badminton Championships – Men's doubles,South Korea,1966 South Korean Badminton Championships,badminton
1966 South Korean Badminton Championships,national championship,1966 South Korea Badminton Championships – Men's doubles,South Korea,1965 South Korean Badminton Championships,badminton
1965 South Korean Badminton Championships,national championship,1965 South Korea Badminton Championships – Men's doubles,South Korea,1964 South Korean Badminton Championships,badminton
1964 South Korean Badminton Championships,national championship,1964 South Korea Badminton Championships – Men's doubles,South Korea,1963 South Korean Badminton Championships,badminton
1963 South Korean Badminton Championships,national championship,1963 South Korea Badminton Championships – Men's doubles,South Korea,1962 South Korean Badminton Championships,badminton
