col0,col1,col2,col3,col4,col5
1967 German Open Badminton Championships,1967-01-01,WikiProject Badminton/tournament focus list,Germany,1966 German Open Badminton Championships,open championship
1965 German Open Badminton Championships,1965-01-01,WikiProject Badminton/tournament focus list,Germany,1964 German Open Badminton Championships,open championship
1961 German Open Badminton Championships,1961-01-01,WikiProject Badminton/tournament focus list,Germany,1960 German Open Badminton Championships,open championship
1960 German Open Badminton Championships,1960-01-01,WikiProject Badminton/tournament focus list,Germany,1959 German Open Badminton Championships,open championship
2004 German Open Badminton Championships,2004-01-01,WikiProject Badminton/tournament focus list,Germany,2003 German Open Badminton Championships,open championship
1995 German Open Badminton Championships,1995-01-01,WikiProject Badminton/tournament focus list,Germany,1994 German Open Badminton Championships,open championship
1993 German Open Badminton Championships,1993-01-01,WikiProject Badminton/tournament focus list,Germany,1992 German Open Badminton Championships,open championship
1986 German Open Badminton Championships,1986-01-01,WikiProject Badminton/tournament focus list,Germany,1985 German Open Badminton Championships,open championship
1980 German Open Badminton Championships,1980-01-01,WikiProject Badminton/tournament focus list,Germany,1978 German Open Badminton Championships,open championship
1982 German Open Badminton Championships,1982-01-01,WikiProject Badminton/tournament focus list,Germany,1981 German Open Badminton Championships,open championship
