col0,col1,col2,col3
Naga,tropical climate,City of Naga,Pinamungajan
Talisay,tropical climate,City of Talisay,Minglanilla
Naga,tropical climate,City of Naga,Minglanilla
Carcar,tropical climate,City of Carcar,Aloguinsan
Mati,tropical rainforest climate,City of Mati,Lupon
Ozamiz,tropical climate,City of Ozamiz,Clarin
El Salvador,tropical climate,City of El Salvador,Alubijid
Guihulngan,tropical climate,City of Guihulngan,La Libertad
Masbate City,tropical rainforest climate,City of Masbate,Baleno
Sorsogon City,tropical rainforest climate,City of Sorsogon,Gubat
