col0,col1,col2,col3,col4,col5
Flushed Away,Flushed Away,Jean Reno,comedy film,United Kingdom,clay animation
Wallace & Gromit: The Curse of the Were-Rabbit,Wallace & Gromit: The Curse of the Were-Rabbit,Ralph Fiennes,comedy film,United Kingdom,clay animation
Chicken Run,Chicken Run,Phil Daniels,fantasy film,United Kingdom,clay animation
Wallace & Gromit: The Curse of the Were-Rabbit,Wallace & Gromit: The Curse of the Were-Rabbit,Peter Kay,fantasy film,United Kingdom,clay animation
Chicken Run,Chicken Run,Tony Haygarth,fantasy film,United Kingdom,clay animation
Wallace & Gromit: The Curse of the Were-Rabbit,Wallace & Gromit: The Curse of the Were-Rabbit,Liz Smith,fantasy film,United Kingdom,clay animation
Chicken Run,Chicken Run,Miranda Richardson,fantasy film,United Kingdom,clay animation
Wallace & Gromit: The Curse of the Were-Rabbit,Wallace & Gromit: The Curse of the Were-Rabbit,Helena Bonham Carter,fantasy film,United Kingdom,clay animation
Chicken Run,Chicken Run,Mel Gibson,fantasy film,United Kingdom,clay animation
Wallace & Gromit: The Curse of the Were-Rabbit,Wallace & Gromit: The Curse of the Were-Rabbit,Ralph Fiennes,fantasy film,United Kingdom,clay animation
Chicken Run,Chicken Run,Mel Gibson,children's film,United States of America,clay animation
Flushed Away,Flushed Away,Jean Reno,comedy film,United States of America,clay animation
Chicken Run,Chicken Run,Phil Daniels,fantasy film,United States of America,clay animation
Closed Mondays,Closed Mondays,Holly Johnson,fantasy film,United States of America,clay animation
